YEAR,MEASURE,SUB-MEASURE,SUB-MEASURE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,TOTAL,UNITS
2019,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,7,Establishments
2019,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,49,Establishments
2019,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,403,Establishments
2019,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2019,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2019,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,459,Establishments
2019,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,965,Establishments
2019,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2019,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,130,Establishments
2019,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,34,Establishments
2019,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2019,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,129",Establishments
2019,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,588",Establishments
2019,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,226",Bed Spaces
2019,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"2,087",Bed Spaces
2019,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"2,982",Bed Spaces
2019,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2019,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2019,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,295",Bed Spaces
2019,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"7,833",Bed Spaces
2019,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,"1,221",Bed Spaces
2019,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"13,095",Bed Spaces
2019,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,770",Bed Spaces
2019,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2019,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"23,919",Bed Spaces
2019,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"30,214",Bed Spaces
0012,Accommodation - Establishments,Serviced Accommodation 1,+50 room hotels,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,Serviced Accommodation 2,10-50 room hotels,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,Serviced Accommodation 3,<10 room hotels/others,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
0012,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
0012,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
0012,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation  Total ,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,0,Establishments
0012,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 room hotels,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,Serviced Accommodation 2,10-50 room hotels,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 room hotels/others,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
0012,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
0012,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
0012,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation  Total ,,,,,,,,,,,,,0,Bed Spaces
0012,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,0,Bed Spaces
2009,Economic Impact,Staying Visitor,Staying Visitor,"9,851","10,358","11,367","17,908","25,496","22,983","30,258","35,318","24,028","17,917","11,606","10,748","227,837",£000s
2009,Employment,Staying Visitor,Staying Visitor,"4,140","4,192","4,383","5,069","5,887","5,606","5,927","6,385","5,676","4,929","4,301","4,224","5,060",FTEs
2009,Visitor Days,Staying Visitor,Staying Visitor,165,176,192,322,496,438,501,598,451,300,183,174,"3,997",000s
2009,Visitor Numbers,Staying Visitor,Staying Visitor,55,54,58,99,121,108,118,132,110,93,67,62,"1,077",000s
2009,Vehicle Days,Staying Visitor,Staying Visitor,48,64,63,88,148,130,139,164,132,86,56,45,"1,164",000s
2009,Vehicle Numbers,Staying Visitor,Staying Visitor,16,20,21,28,37,32,33,37,32,28,21,17,322,000s
2010,Economic Impact,Staying Visitor,Staying Visitor,"7,901","11,131","12,966","19,705","27,787","29,459","32,836","38,951","29,038","19,026","11,811","10,148","250,759",£000s
2010,Employment,Staying Visitor,Staying Visitor,"3,961","4,200","4,455","5,105","5,947","6,105","6,008","6,570","6,061","4,942","4,276","4,145","5,148",FTEs
2010,Visitor Days,Staying Visitor,Staying Visitor,120,173,202,329,504,544,519,636,529,299,177,156,"4,189",000s
2010,Visitor Numbers,Staying Visitor,Staying Visitor,45,54,66,99,128,128,121,141,123,98,68,57,"1,129",000s
2010,Vehicle Days,Staying Visitor,Staying Visitor,35,63,68,90,151,162,143,174,156,87,55,41,"1,224",000s
2010,Vehicle Numbers,Staying Visitor,Staying Visitor,13,20,24,28,39,38,34,39,36,29,22,16,339,000s
2011,Economic Impact,Staying Visitor,Staying Visitor,"9,666","11,848","14,957","22,300","30,199","30,709","34,133","38,987","28,834","20,357","13,019","10,830","265,837",£000s
2011,Employment,Staying Visitor,Staying Visitor,"4,123","4,260","4,607","5,356","6,191","6,230","6,081","6,527","6,041","5,073","4,405","4,215","5,259",FTEs
2011,Visitor Days,Staying Visitor,Staying Visitor,144,171,222,361,534,544,515,603,510,313,193,159,"4,270",000s
2011,Visitor Numbers,Staying Visitor,Staying Visitor,50,58,76,106,132,127,123,136,123,95,71,63,"1,160",000s
2011,Vehicle Days,Staying Visitor,Staying Visitor,42,63,75,99,160,162,142,165,150,91,60,41,"1,249",000s
2011,Vehicle Numbers,Staying Visitor,Staying Visitor,15,22,28,30,40,38,34,37,36,29,23,18,349,000s
2012,Economic Impact,Staying Visitor,Staying Visitor,"9,700","12,141","16,124","22,687","29,610","31,633","34,116","40,338","30,077","21,246","14,237","11,404","273,314",£000s
2012,Employment,Staying Visitor,Staying Visitor,"4,197","4,346","4,760","5,407","6,146","6,333","6,120","6,655","6,166","5,203","4,548","4,288","5,347",FTEs
2012,Visitor Days,Staying Visitor,Staying Visitor,142,169,232,353,497,526,491,595,499,315,201,163,"4,184",000s
2012,Visitor Numbers,Staying Visitor,Staying Visitor,46,57,79,104,124,126,119,135,127,92,74,67,"1,150",000s
2012,Vehicle Days,Staying Visitor,Staying Visitor,41,62,78,96,149,157,135,163,147,91,62,42,"1,225",000s
2012,Vehicle Numbers,Staying Visitor,Staying Visitor,14,22,29,29,38,38,33,37,37,28,24,19,347,000s
2013,Economic Impact,Staying Visitor,Staying Visitor,"10,103","13,317","18,585","21,313","31,555","32,149","36,530","43,183","29,662","20,818","15,508","12,788","285,511",£000s
2013,Employment,Staying Visitor,Staying Visitor,"4,115","4,306","4,803","5,194","6,188","6,255","6,200","6,772","6,018","5,061","4,516","4,304","5,311",FTEs
2013,Visitor Days,Staying Visitor,Staying Visitor,143,175,253,324,508,515,503,612,482,301,211,174,"4,201",000s
2013,Visitor Numbers,Staying Visitor,Staying Visitor,48,71,90,89,134,127,125,138,129,88,83,78,"1,201",000s
2013,Vehicle Days,Staying Visitor,Staying Visitor,42,65,86,88,152,154,140,168,142,87,65,46,"1,235",000s
2013,Vehicle Numbers,Staying Visitor,Staying Visitor,14,27,34,25,41,38,35,38,38,26,27,22,365,000s
2014,Economic Impact,Staying Visitor,Staying Visitor,"10,121","12,755","19,068","22,296","33,871","32,132","40,637","45,602","33,570","22,679","16,108","13,123","301,961",£000s
2014,Employment,Staying Visitor,Staying Visitor,"4,183","4,331","4,879","5,290","6,383","6,243","6,473","6,920","6,345","5,218","4,609","4,387","5,438",FTEs
2014,Visitor Days,Staying Visitor,Staying Visitor,144,171,258,334,522,506,540,640,525,324,219,179,"4,361",000s
2014,Visitor Numbers,Staying Visitor,Staying Visitor,43,60,82,83,128,112,140,144,146,95,84,77,"1,193",000s
2014,Vehicle Days,Staying Visitor,Staying Visitor,42,63,88,91,157,152,150,175,155,94,67,47,"1,279",000s
2014,Vehicle Numbers,Staying Visitor,Staying Visitor,13,23,31,23,39,34,39,40,43,28,27,22,361,000s
2015,Economic Impact,Staying Visitor,Staying Visitor,"10,285","12,498","18,216","21,700","33,955","33,329","40,186","46,420","32,706","22,615","15,006","12,346","299,264",£000s
2015,Employment,Staying Visitor,Staying Visitor,"3,967","4,090","4,602","5,008","6,151","6,096","6,192","6,743","6,018","4,970","4,310","4,106","5,188",FTEs
2015,Visitor Days,Staying Visitor,Staying Visitor,146,169,251,327,523,517,535,647,518,323,208,171,"4,337",000s
2015,Visitor Numbers,Staying Visitor,Staying Visitor,41,58,77,77,122,105,134,144,155,92,83,68,"1,158",000s
2015,Vehicle Days,Staying Visitor,Staying Visitor,42,62,85,89,157,155,149,178,152,94,64,44,"1,272",000s
2015,Vehicle Numbers,Staying Visitor,Staying Visitor,12,22,29,21,37,32,38,40,45,28,27,19,350,000s
2016,Economic Impact,Staying Visitor,Staying Visitor,"10,509","12,640","18,451","22,753","34,441","33,155","41,732","47,120","32,138","21,831","15,330","13,696","303,796",£000s
2016,Employment,Staying Visitor,Staying Visitor,"3,933","4,048","4,564","5,011","6,114","6,017","6,205","6,683","5,882","4,864","4,281","4,135","5,145",FTEs
2016,Visitor Days,Staying Visitor,Staying Visitor,149,171,254,340,531,513,549,651,510,313,213,187,"4,380",000s
2016,Visitor Numbers,Staying Visitor,Staying Visitor,44,59,74,81,120,106,135,134,136,81,77,76,"1,123",000s
2016,Vehicle Days,Staying Visitor,Staying Visitor,43,63,86,93,159,154,152,179,150,91,66,49,"1,285",000s
2016,Vehicle Numbers,Staying Visitor,Staying Visitor,13,22,28,22,37,32,38,37,40,24,25,22,340,000s
2017,Economic Impact,Staying Visitor,Staying Visitor,"11,329","13,468","19,270","25,355","38,928","34,867","44,472","49,592","35,490","23,473","16,139","14,923","327,307",£000s
2017,Employment,Staying Visitor,Staying Visitor,"4,023","4,133","4,647","5,208","6,461","6,136","6,386","6,837","6,147","4,995","4,370","4,250","5,300",FTEs
2017,Visitor Days,Staying Visitor,Staying Visitor,156,179,254,366,577,521,571,665,547,326,217,198,"4,576",000s
2017,Visitor Numbers,Staying Visitor,Staying Visitor,44,58,74,86,131,107,138,136,144,82,77,78,"1,155",000s
2017,Vehicle Days,Staying Visitor,Staying Visitor,45,66,86,100,173,156,158,182,161,94,67,51,"1,339",000s
2017,Vehicle Numbers,Staying Visitor,Staying Visitor,13,22,27,24,40,32,39,38,42,25,25,22,348,000s
2018,Economic Impact,Staying Visitor,Staying Visitor,"11,923","14,194","20,366","26,786","41,135","36,862","46,844","52,269","37,483","24,774","17,091","15,833","345,560",£000s
2018,Employment,Staying Visitor,Staying Visitor,"4,053","4,168","4,707","5,288","6,598","6,261","6,515","6,988","6,272","5,065","4,427","4,292","5,386",FTEs
2018,Visitor Days,Staying Visitor,Staying Visitor,160,183,261,376,593,536,586,683,563,334,224,203,"4,702",000s
2018,Visitor Numbers,Staying Visitor,Staying Visitor,45,59,76,88,134,109,141,139,147,84,79,80,"1,180",000s
2018,Vehicle Days,Staying Visitor,Staying Visitor,46,67,88,102,178,161,162,188,166,97,69,52,"1,377",000s
2018,Vehicle Numbers,Staying Visitor,Staying Visitor,13,22,28,24,41,33,40,38,43,25,26,23,357,000s
2019,Economic Impact,Staying Visitor,Staying Visitor,"13,559","15,500","22,288","30,890","44,693","39,497","52,376","55,846","39,313","27,002","19,314","17,516","377,793",£000s
2019,Employment,Staying Visitor,Staying Visitor,"4,132","4,232","4,772","5,478","6,723","6,321","6,703","7,029","6,258","5,129","4,518","4,347","5,470",FTEs
2019,Visitor Days,Staying Visitor,Staying Visitor,181,198,283,431,632,560,639,709,574,358,251,223,"5,039",000s
2019,Visitor Numbers,Staying Visitor,Staying Visitor,49,62,80,96,141,114,151,143,150,89,85,82,"1,242",000s
2019,Vehicle Days,Staying Visitor,Staying Visitor,52,73,95,117,190,168,176,193,169,103,77,57,"1,470",000s
2019,Vehicle Numbers,Staying Visitor,Staying Visitor,14,23,30,27,43,34,42,39,44,27,27,23,374,000s
0012,Economic Impact,Staying Visitor,Staying Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,£000s
0012,Employment,Staying Visitor,Staying Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,FTEs
0012,Visitor Days,Staying Visitor,Staying Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Visitor Numbers,Staying Visitor,Staying Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Days,Staying Visitor,Staying Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
0012,Vehicle Numbers,Staying Visitor,Staying Visitor,0,0,0,0,0,0,0,0,0,0,0,0,0,000s
